"","id","iso2code","state_region","who_region","who_country","incomelevel_value","population","eighteenplus","geometry"
"1","ABW","AW",NA,"AMRO","Aruba","High income",106766,83930,list()
"2","AFG","AF","South and Central Asia","EMRO","Afghanistan","Low income",38928341,19791367,list(list(c(5865019.31459183, 5914321.97381967, 5986455.57021233, 6016667.20003309, 6071915.23895266, 6106871.77658504, 6122754.46686116, 6175984.91499724, 6185421.27707045, 6183254.44402128, 6210963.30555501, 6265124.78506094, 6264442.62089277, 6292417.42763587, 6308046.0670689, 6352127.45100782, 6377062.09953367, 6413461.86435959, 6455577.0587635, 6518419.65398019, 6609373.90971054, 6633555.50761172, 6585442.52290904, 6545863.28724871, 6447717.74025396, 6358564.66608208, 6318643.35278272, 6350904.81537728, 
6374120.87038717, 6340572.26868203, 6354024.6249226, 6338430.41156067, 6252603.55234469, 6303781.72513968, 6252697.2017433, 6228487.55578307, 6246918.74846877, 6217813.7985687, 6182446.51532661, 6116311.65656425, 6112355.58504539, 6045084.60884942, 6006208.6117707, 6019613.4637395, 5909347.57675745, 5844494.54243217, 5830032.05863964, 5773453.35290618, 5685171.29902823, 5524140.16314178, 5590034.87462188, 5570483.61841415, 5498898.32187057, 5479533.62739581, 5434139.78157789, 5461220.76936753, 5419159.5920719, 
5428302.81818715, 5437084.85017933, 5536349.17536941, 5600355.9223422, 5608340.97271361, 5674788.83377575, 5717374.44800618, 5715121.55140255, 5784539.81339078, 5789070.36372939, 5837648.83748018, 5865019.31459183, 3995575.97537577, 3994867.79663473, 3972346.71605479, 3959344.92609358, 3993608.49331678, 3973002.68798778, 4021830.00399433, 4019615.12827798, 4035280.64995284, 4078255.12771381, 4115313.63978055, 4091094.27992138, 4058527.38356949, 4053466.00331965, 3963882.0950315, 3928941.43202778, 
3951361.6762347, 3961952.58208298, 4009702.64172859, 4001844.64719092, 4001676.56943345, 3971070.5904562, 3959102.35011915, 3939399.46015777, 3927003.01710976, 3904583.36507721, 3858084.24723705, 3812821.4416751, 3759687.5013875, 3714798.61576393, 3673730.78698889, 3635238.09267504, 3638580.73363688, 3567837.3841219, 3540776.01889107, 3476219.1518558, 3411977.19275927, 3381891.41096261, 3391853.76092765, 3377905.342446, 3347973.57415906, 3348161.54744844, 3287606.3529411, 3196568.77571179, 3152094.20448053, 
3161491.37986381, 3138042.87525899, 3151682.38971847, 3135663.23921095, 3190288.93569261, 3287280.16499983, 3356142.10677568, 3374176.33977416, 3442092.3004989, 3527489.10019568, 3586049.2186375, 3601834.08532416, 3679630.47618871, 3812769.00415927, 3772237.64449526, 3786487.20979121, 3834887.64725747, 3850990.77185897, 3883461.37424836, 3968807.7020915, 3989436.41854124, 4027391.75318151, 3998882.57818634, 3995575.97537577)))
"3","AGO","AO","Sub-Saharan Africa","AFRO","Angola","Lower middle income",32866268,15408818,list(list(c(1226184.76872636, 1191729.18193443, 1176145.76301337, 1172932.24738528, 1148880.43759673, 1124091.57614383, 1162410.20185238, 1191013.43773395, 1226184.76872636, -511348.092094792, -533825.957795586, -561322.31989259, -607947.191810355, -619244.161458619, -538822.336243627, -492645.09224178, -474655.060773114, -511348.092094792)), list(c(1161899.94643332, 1200904.76332987, 1228210.4880736, 1261363.92402153, 1539635.8775088, 1562252.99949362, 1588741.49483707, 1610070.4528074, 1645586.80532446, 
1707955.6045912, 1739194.3488107, 1791075.24062482, 1805487.57724873, 1829792.70816968, 1888283.57029425, 1893560.0401359, 1941648.97280748, 1933019.48134093, 2047360.67210248, 2048262.92673214, 2066811.71281604, 2052052.16185021, 2057988.80799615, 2088743.72454093, 2081531.35138962, 2104967.35083959, 2145748.45848359, 2204254.98328308, 2246929.86887544, 2256203.69551466, 2244456.3592747, 2259872.17762429, 2244991.6040156, 2252124.93378205, 2056890.08378422, 2044057.15799698, 2104433.01142868, 2163157.47745552, 
1990591.9152278, 1765561.90542556, 1702339.07461877, 1324408.15832363, 1310168.07111776, 1255509.98556398, 1195106.69004828, 1138971.64608997, 1093768.99263877, 1086067.03822387, 1100435.59878028, 1134131.43412364, 1139648.12531576, 1171336.57921593, 1194248.68246743, 1249013.45401645, 1279712.80202373, 1290520.14106009, 1286280.95809974, 1258573.91993829, 1234164.4430653, 1211634.02865867, 1216877.21772649, 1246166.83373008, 1218398.77688597, 1199605.82225328, 1152811.33254394, 1161899.94643332, 
-652416.574090632, -638041.125043434, -640041.860358335, -627191.833811013, -628606.718455915, -708304.518345163, -772438.59205729, -807025.896099315, -862947.019639912, -854297.428245697, -839253.219475356, -854358.224094747, -827613.578707954, -765286.791307104, -761108.459545954, -742576.784851292, -742173.321615912, -780706.825531495, -779772.7804315, -847068.249203214, -888332.052237396, -952803.305668156, -1018578.93064671, -1058267.60612914, -1185540.75845628, -1175730.51791876, -1178355.79355414, 
-1162338.84880287, -1168645.03716965, -1201850.62869977, -1253720.54433228, -1303882.63685768, -1343941.55209362, -1380861.17699218, -1379512.61614628, -1719818.98849905, -1807319.94892529, -1874128.52224033, -1917713.35928428, -1902575.27322825, -1851330.24622617, -1855945.16845141, -1863461.69009948, -1815101.74824891, -1811907.23102182, -1830123.720337, -1850468.05724485, -1783222.90813558, -1689178.18708012, -1591263.8971256, -1545363.2580308, -1448952.41043592, -1405124.21408412, -1335148.26783758, 
-1287556.19301085, -1208328.15078775, -1147709.15525394, -1109474.09205367, -1044588.5250922, -980421.216738711, -958192.031217556, -915789.673982876, -812464.360316652, -740868.974719965, -673203.219259699, -652416.574090632)))
"4","ALB","AL","Europe and Eurasia","EURO","Albania","Upper middle income",2877800,2266436,list(list(c(1822242.22140572, 1823015.83643461, 1796156.91817897, 1793940.69320333, 1757770.75860496, 1742330.84868927, 1738663.03081842, 1687522.4475016, 1675801.69445098, 1677021.75781389, 1685969.63084535, 1670007.98275108, 1670007.89591699, 1661280.77923219, 1693906.43306389, 1701164.49496857, 1723422.91643869, 1744342.19227845, 1765920.34514981, 1775267.0062307, 1775267.12882496, 1767593.3611248, 1783971.41160235, 1822242.22140572, 4365835.48748204, 4337952.66266222, 4322557.82009914, 4288039.85779643, 
4236489.86658624, 4243931.68295233, 4267317.55187153, 4302993.22078624, 4353579.40265114, 4425948.72250052, 4458841.54775119, 4475529.50361191, 4475529.83903298, 4509215.10907899, 4561310.00086338, 4541414.15504775, 4550777.20103995, 4522390.75887742, 4511556.52480573, 4473185.03073973, 4473184.52684149, 4437132.40845955, 4391666.31272834, 4365835.48748204)))
"5","AND","AD","Europe and Eurasia","EURO","Andorra","High income",77265,NA,list()
"6","ARE","AE","Near East (Middle East and Northern Africa)","EMRO","United Arab Emirates","High income",9890400,8205627,list(list(c(4749159.24667445, 4765060.11678118, 4771157.38566461, 4841691.10412422, 4918105.53687772, 4974031.30452329, 5029934.88520366, 5091252.98108808, 5141818.08588718, 5163444.40323165, 5185194.42127022, 5138291.85364555, 5137880.0089764, 5155667.24764484, 5116041.98888333, 5119959.63104399, 5097184.10263677, 5098648.54882962, 5082028.88184944, 4799769.5090826, 4754936.29699201, 4749159.24667445, 2593105.94834727, 2598301.0526676, 2568970.70781087, 2585827.26095034, 2583033.50061145, 2579872.20999688, 
2652183.13315694, 2720761.98053915, 2786672.90685069, 2750220.66233023, 2665748.12953456, 2665330.87363041, 2595684.15813245, 2580811.75473588, 2559749.30783379, 2516035.07051912, 2471770.4297107, 2428704.72582187, 2406096.76029389, 2460023.01184485, 2568371.05505953, 2593105.94834727)))
"7","ARG","AR","Western Hemisphere","AMRO","Argentina","Upper middle income",45195777,32020063,list(list(c(-5518836.61612219, -5468034.16881843, -5395502.55338984, -5266106.43770218, -5144514.81275013, -5158516.48779083, -5231133.62919907, -5286900.05918036, -5335664.7657815, -5420261.66959079, -5518836.61612219, -5598093.65383754, -5645449.61907294, -5721826.9104109, -5782718.23611328, -5808032.85557522, -5858561.6483281, -5863606.72176246, -5827937.62851715, -5825228.40434278, -5825176.84438715, -5598093.65383754)), list(c(-5222856.01388508, -5231670.84479741, -5237136.01974526, -5217235.51489163, 
-5232326.70531714, -5226312.18313925, -5221706.99076765, -5090732.4421398, -5088255.19560845, -5023494.57169465, -5017336.29227869, -5072762.97395786, -5189880.93100175, -5360258.8300542, -5459055.31452476, -5424892.19506788, -5422338.9099148, -5392181.1636762, -5434117.97798861, -5518795.52885279, -5612856.24182781, -5638498.32638706, -5596118.05518563, -5528702.73881301, -5491258.60119797, -5449774.03342406, -5519144.40734826, -5568085.7320486, -5547850.91360432, -5550199.3297903, -5630073.53892834, 
